"id","title","description","link"
922,MyTens Go Beyond for Account Management,"<span style=""color: rgb(0, 0, 0)"">MyTens Go Beyond adalah platform untuk user internal dalam melakukan pengelolaan end-to-end customer from lead to cash. User utama MyTens Go Beyond adalah Account Management Team (Account Manager, Solution, Outbound Logistic, Commercial Center of Excellence, Delivery, dan Assurance) sebagai penunjang produktivitas dan membantu pengelolaan pelanggan. Pada course kali ini, akan dibahas mengenai pengenalan serta tutorial dari MyTens Go Beyond.",https://mydigilearn.id/courses/922/mytens-go-beyond-for-account-management
880,APQC (American Productivity & Quality Center),"<span style=""color: rgb(0, 0, 0)"">APQC (American Productivity &amp; Quality Center) adalah sebuah lembaga dari Amerika Serikat yang menawarkan sebuah kerangka proses bisnis yang dapat digunakan untuk menilai performasi bisnis didalam suatu organisasi ataupun membandingkan performasi bisnis organisasi tersebut dengan organisasi lain. Kerangka proses bisnis tersebut bernama Process Classification Framework (PCF). Secara umum PCF terdiri dari dua kelompok kategori, yaitu operating process dan management and support services. Pada tiap kelompok kategori terdapat kategori proses bisnis yang berisikan hierarki proses bisnis mulai dari level 0 sampai level 4 yang dapat digunakan untuk proses benchmarking suatu perusahaan.",https://mydigilearn.id/courses/880/apqc-american-productivity-and-quality-center
7,Pengantar Big Data Analytics,E-Learning Pengantar Big Data Analytics ini dirancang dalam rangka memberikan informasi awal dan sekaligus untuk melihat kedalaman pengetahuan para calon peserta pelatihan Big Data Analytics. Sehingga tujuan dari program ini adalah agar dapat dirancang pelatihan yang sesuai dengan level pengetahuan peserta.,https://mydigilearn.id/courses/7/pengantar-big-data-analytics
22,DS - DataMining- Descriptive- Association Rules,"Materi dalam pelatihan ini mencakup tentang pemahaman level dasar (basic) data scientist mengenai big data &amp; data analitik, dengan menekankan pada data modeling, visualisasi data, data science dalam pengambilan keputusan, serta aplikasi data science di industry. Pelatihan ini menggunakan pendekatan case study dan best practice",https://mydigilearn.id/courses/22/ds-datamining-descriptive-association-rules
964,Bootcamp Sertifikasi BNSP IoT Device Engineer Telkom,"<span>Program ini terdiri dari 3 tahap yaitu <strong><span>video learning, bootcamp IoT</strong><span>, dan diakhiri dengan <strong><span>assesment sertifikasi IoT</strong><span>. Video learning terdiri dari 7 section, kemudian dilanjutkan dengan bootcamp selama 3 hari dan ujian assesment sertifikasi yang dilakukan secara offline.<br><br>Program ini bersifat <em><span>sequence </em><span>sehingga peserta harus menyelesaikan terlebih dahulu setiap sectionnya.",https://mydigilearn.id/courses/964/bootcamp-sertifikasi-bnsp-iot-device-engineer-telkom
983,Bootcamp Sertifikasi BNSP IoT Platform Engineer Telkom,"<span>Program ini terdiri dari 3 tahap yaitu <strong><span>video learning, bootcamp IoT</strong><span>, dan diakhiri dengan <strong><span>assesment sertifikasi IoT</strong><span>. Video learning terdiri dari 7 section, kemudian dilanjutkan dengan bootcamp selama 3 hari dan ujian assesment sertifikasi yang dilakukan secara offline.<br><br>Program ini bersifat <em><span>sequence </em><span>sehingga peserta harus menyelesaikan terlebih dahulu setiap sectionnya.",https://mydigilearn.id/courses/983/bootcamp-sertifikasi-bnsp-iot-platform-engineer-telkom
894,Standardisasi Chapter Data Science & AI - Artificial Intelligence,<span>Pembelajaran ini bertujuan membantu para talent Chapter Data Science &amp; AI (DSC) dengan role Artificial Intelligence dalam memahami standarisasi yang telah ditetapkan oleh Chapter Management dalam rangka memberikan gambaran kepada mengenai peran dan tugas yang akan dijalankan di Chapter DSC.<br><br>Standarisasi untuk Artificial Intelligence terdiri atas:<br>1. Standarisasi Process Analytics DSC dan IT Tools Data Services &amp; Analytics<br>2. General training-validation tips and trick<br>3. Improve existing model and Exploratory Analysis,https://mydigilearn.id/courses/894/standardisasi-chapter-data-science-and-ai-artificial-intelligence
1019,TOMPS,"Hi! Para Peserta Pelatihan TOMPS,<br>Course ini terdiri dari materi terkait Product TOMPS<br>Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1019/tomps
1007,Menggunakan ChatGPT untuk Pengembangan Bisnis UMKM,"<span>Course ini dirancang untuk memberikan pemahaman dan keterampilan yang diperlukan kepada pemilik UMKM (Usaha Mikro, Kecil, dan Menengah) yang dapat memanfaatkan teknologi canggih seperti ChatGPT untuk mengembangkan bisnisnya. Dengan course ini, pelaku UMKM akan belajar dalam menjelajahi potensi dari platform ChatGPT dalam meningkatkan layanan, mengotomatisasi beberapa tugas dan menciptakan serta meningkatkan potensi bisnis dan customer pada lini bisnis mereka, melalui konsep dasar ChatGPT dan bagaimana cara mengintegrasikannya ke dalam model bisnis UMKM.<br><br>Course ini juga akan membahas praktik dalam penggunaan ChatGPT untuk memastikan interaksi yang lebih personal melalui beberapa prompt ChatGPT, dengan harapan pemilik UMKM dapat meningkatkan efisiensi operasional, meningkatkan tingkat kepuasan pelanggan, dan membantu bisnis mereka berkembang dalam dunia digital yang semakin kompleks. Course ini adalah langkah penting untuk memastikan keberlanjutan dan daya saing UMKM dalam ekonomi digital saat ini dengan cara yang mudah dan efisien!",https://mydigilearn.id/courses/1007/menggunakan-chatgpt-untuk-pengembangan-bisnis-umkm
1026,Omni Communication Assistant (OCA) Indonesia,"Hi! Para Peserta Pelatihan Omni Communication Assistant (OCA) Indonesia,<br>Course ini terdiri dari materi terkait Product Omni Communication Assistant (OCA) Indonesia<br>Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1026/omni-communication-assistant-oca-indonesia
1033,Pengambilan Keputusan & Konsekuensinya,"<span style=""color: rgb(0, 0, 0)"">Keputusan itu beresiko oleh karena itu akan terasa berat diawal, namun dengan langkah yang praktis yang diajarkan mereka akan mampu untuk menimbang diantara resiko tersebut, manakah keputusan yang paling tepat.",https://mydigilearn.id/courses/1033/pengambilan-keputusan-and-konsekuensinya
1040,Konteks dan Konten Pitch Deck,"Pembelajaran terkait konteks dan konten Pitch Deck yang <span style=""color: rgb(24, 28, 50)"">menjelaskan faktor, aspek, struktur konten pitch deck, dan cara penyusunan pitch deck yang baik untuk menghasilkan materi yang dapat menarik investor.",https://mydigilearn.id/courses/1040/konteks-dan-konten-pitch-deck
1054,ASTINet,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Access Service Dedicated to Internet (ASTINet),<br>Program ini terdiri dari materi terkait Product Access Service Dedicated to Internet (ASTINet)<br>Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1054/astinet
8,LDP For Rookie,"LDP For Rookie dilaksanakan pada tanggal 11-19 Mei 2020 dengan tahapan sebagai berikut<ul><li>Pre Course : 11-14 Mei 2020</li><li>Pre Test : 14 Mei 2020</li><li>Post Test : 19 Mei 2020</li></ul>Submit Assignment insight anda<ul><li>Fostering Teamwork pada <a href=""https://forms.gle/wywkyYBWBi1dz7Ai6"" target=""_blank"">link berikut</a></li><li>Apakah anda menyelesaikan masalah atau gejala? pada <a href=""https://forms.gle/D7KiApQczKrgHrMz8"" target=""_blank"">link berikut</a></li><li>To Improve Your Team, First Work on Yourself pada <a href=""https://forms.gle/DFqnkbkTzEXfweoE8"" target=""_blank"">link berikut</a></li></ul>",https://mydigilearn.id/courses/8/ldp-for-rookie
14,Covid Ranger on Boarding,Pelatihan Covid Ranger on Boarding bertujuan untuk memberikan pembekalan terkait peran dan tanggungjawab sebagai CovidRanger,https://mydigilearn.id/courses/14/covid-ranger-on-boarding
30,LDP For Rookie  Batch #6,"LDP For Rookie Batch 6 dilaksanakan pada tanggal 03 Agustus 2020 dengan tahapan sebagai berikut<ul><li>Pre Course </li><li>Pre Test </li><li>Post Test </li></ul>Submit Assignment insight anda sebagai berikut :<ul><li>1. Video Apakah anda menyelesaikan masalah atau gejala? pada <a href=""https://forms.gle/D7KiApQczKrgHrMz8"" target=""_blank"" class=""link external"">link berikut</a></li><li>2. Artikel To Improve Your Team, First Work on Yourself pada <a href=""https://forms.gle/DFqnkbkTzEXfweoE8"" target=""_blank"" class=""link external"">link berikut</a></li></ul>",https://mydigilearn.id/courses/30/LDP-For-Rookie-batch-6
43,Pre Test Leadership in Territory STO #Batch 3,Leadership in Territory STO #Batch 3,https://mydigilearn.id/courses/43/Pre-Test-Leadership-in-Territory-STO-Batch-3
44,Post Test Leadership in Territory STO #Batch 3,Leadership in Territory STO #Batch 3,https://mydigilearn.id/courses/44/Post-Test-Leadership-in-Territory-STO-Batch-3
45,Pre Test Leadership in Territory STO #Batch 4,Leadership in Territory STO #Batch 4,https://mydigilearn.id/courses/45/Pre-Test-Leadership-in-Territory-STO-Batch-4
46,Post Test Leadership in Territory STO #Batch 4,Leadership in Territory STO #Batch 4,https://mydigilearn.id/courses/46/Post-Test-Leadership-in-Territory-STO-Batch-4
48,Pre Test Leadership in Territory STO #Batch 5,Leadership in Territory STO #Batch 5,https://mydigilearn.id/courses/48/Pre-Test-Leadership-in-Territory-STO-Batch-5
49,Post Test Leadership in Territory STO #Batch 5,Leadership in Territory STO #Batch 5,https://mydigilearn.id/courses/49/Post-Test-Leadership-in-Territory-STO-Batch-5
50,Introduction of CX Vision,Menjelaskan apakah CX Vision,https://mydigilearn.id/courses/50/introduction-of-cx-vision
51,Pre Test Leadership in Territory STO #Batch 6,Leadership in Territory STO #Batch 6,https://mydigilearn.id/courses/51/Pre-Test-Leadership-in-Territory-STO-Batch-6
52,Post Test Leadership in Territory STO #Batch 6,Leadership in Territory STO #Batch 6,https://mydigilearn.id/courses/52/Post-Test-Leadership-in-Territory-STO-Batch-6
53,Pre Test Fundamental Connectivity ASTINET -  IP Transit,Fundamental Connectivity adalah pengetahuan dasar mengenai produk-produk connectivity yang dimiliki oleh Telkom. Learning Pathway Fundamental Connectivity ditujukan bagi para Account Team CFU Enterprise. Sesi ini untuk Learning Pathway Produk Astinet dan IP Transit.,https://mydigilearn.id/courses/53/Pre-Test-Fundamental-Connectivity-ASTINET-VPN
57,BUMN Academy - Quiz 2,BUMN Academy - Quiz 2,https://mydigilearn.id/courses/57/bumn-academy---quis-9
58,BUMN Academy - Quiz  4,Digital Behaviour &amp; Mindset Quiz 4,https://mydigilearn.id/courses/58/bumn-academy-quiz---4
59,BUMN Academy - Quiz 5,Digital Behaviour &amp; Mindset Quiz 5,https://mydigilearn.id/courses/59/bumn-academy---quis-24
60,BUMN Academy - Quiz 6,Digital Behaviour &amp; Mindset Quiz 6,https://mydigilearn.id/courses/60/bumn-academy---quis-26
61,BUMN Academy - Quiz 7,Digital Behaviour &amp; Mindset Quiz 7,https://mydigilearn.id/courses/61/bumn-academy---quiz-27
62,BUMN Academy - Quiz 3,Digital Behaviour &amp; Mindset Quiz 3,https://mydigilearn.id/courses/62/bumn-academy---quiz-12
63,Post Test Fundamental Connectivity ASTINET -  IP Transit For DGS,Fundamental Connectivity adalah pengetahuan dasar mengenai produk-produk connectivity yang dimiliki oleh Telkom. Learning Pathway Fundamental Connectivity ditujukan bagi para Account Team CFU Enterprise. Sesi ini untuk Learning Pathway Produk Astinet dan IP Transit.,https://mydigilearn.id/courses/63/Post-Test-Fundamental-Connectivity-ASTINET-VPN-DGS
64,DISRUPTION IS HERE!,DISRUPTION IS HERE!,https://mydigilearn.id/courses/64/disruption-is-here!
69,Pre Test Leadership in Territory STO #Batch 7,Leadership in Territory STO #Batch 7,https://mydigilearn.id/courses/69/Pre-Test-Leadership-in-Territory-STO-Batch-7
70,Post Test Leadership in Territory STO #Batch 7,Post Test Leadership in Territory STO #Batch 7,https://mydigilearn.id/courses/70/Post-Test-Leadership-in-Territory-STO-Batch-7
71,Virtual Classroom Pre Test,Peserta mengerjakan pre-test pada hari pertama sebelum pelatihan dimulai. Waktu pengerjaan Pre Test dimulai pukul 07.00 - 08.15 WIB,https://mydigilearn.id/courses/71/virtual-classroom-pre-test
72,Virtual Classroom Post Test,Peserta mengerjakan post-test setelah hari terakhir pelatihan selesai.Waktu pengerjaan Post Test mulai pukul 14.00 - 15.00,https://mydigilearn.id/courses/72/virtual-classroom-post-test
73,Pre Test Leadership in Territory STO #Batch 8,Leadership in Territory STO #Batch 8,https://mydigilearn.id/courses/73/Pre-Test-Leadership-in-Territory-STO-Batch-8
74,Post Test Leadership in Territory STO #Batch 8,Leadership in Territory STO #Batch 8,https://mydigilearn.id/courses/74/Post-Test-Leadership-in-Territory-STO-Batch-8
75,Pre Test Leadership in Territory STO #Batch 9,Leadership in Territory STO #Batch 9,https://mydigilearn.id/courses/75/Pre-Test-Leadership-in-Territory-STO-Batch-9
76,Post Test Leadership in Territory STO #Batch 9,Leadership in Territory STO #Batch 9,https://mydigilearn.id/courses/76/Post-Test-Leadership-in-Territory-STO-Batch-9
47,Introduction of Customer Experience,"<span style=""background-color: transparent; color: rgb(0, 0, 0);"">A company's CX must align with its brand. The CX vision is the link between the brand promise and the experience that substantiates the promise",https://mydigilearn.id/courses/47/introduction-of-customer-experience
55,Elements of CX Vision,Elements of CX Vision,https://mydigilearn.id/courses/55/elements-of-cx-vision
78,Business Acumen,"<p class=""ql-align-justify""><span style=""color: rgb(0, 0, 0); background-color: transparent;"">Video learning ini merupakan video series yang terdiri dari 6 bagian yaitu <em style=""color: rgb(0, 0, 0); background-color: transparent;"">Introduction, Cash, Profit, Asset, Growth, People.</em>",https://mydigilearn.id/courses/78/business-acumen
79,Digital Business Challenge,"<span style=""font-weight: 400;"">Video learning ini merupakan video series yang dibagi menjadi 4 bagian yaitu Digital Disruption Challenges, Paradigm of Big Corporation vs Startup Company, <em><span style=""font-weight: 400;"">Main Issues in the Digital Disruption Era, Leadership Challenges in Digital Disruption Era.</em>
<strong>Penyelenggara : Digital Learning</strong>
<strong>Metode Pembelajaran : </strong><em><span style=""font-weight: 400;"">Video Learning</em>
<strong>Waktu :</strong> <em><span style=""font-weight: 400;"">Unlimited Access</em>
<strong>Durasi :</strong><span style=""font-weight: 400;""> 20 menit untuk semua bagian video series
<strong>Level :</strong><span style=""font-weight: 400;""> Awareness
<strong>Bahasa Pengantar :</strong><span style=""font-weight: 400;""> Bahasa Indonesia
<strong>Rating : -</strong>
<strong>Pembelajaran ini dapat diikuti oleh : </strong><em><span style=""font-weight: 400;"">All</em>
<strong>Skill yang didapat : </strong><em><span style=""font-weight: 400;"">Basic knowledge digital business</em>
<strong>Silabus :&nbsp;</strong>
<span style=""font-weight: 400;"">Video learning Digital Business Challenge dibagi menjadi 4 bagian yang berkelanjutan (series).
<ol>
<li><strong><em>Digital Disruption Challenges </em></strong></li>
<li><strong><em>Paradigm of Big Corporation Vs Startup Company </em></strong></li>
<li><strong><em>Main Issues in the Digital Disruption Era </em></strong></li>
<li><strong><em>Leadership Challenges in Digital Disruption Era</em></strong></li>
</ol>
<strong>Pemateri : </strong><span style=""font-weight: 400;"">Agus Riyanto
<strong>Requirement : -&nbsp;</strong>
<strong>Catatan : </strong>",https://mydigilearn.id/courses/79/digital-business-challenge
81,Trial Test AM CRM,"Trial Test for AM CRM CFU Enterprise

<style>
.dl-content-body {
    min-height: 0rem !important;
}
</style>",https://mydigilearn.id/courses/81/trial-test-am-crm
83,Courses AM CRM,Courses AM CRM,https://mydigilearn.id/courses/83/courses-am-crm
895,Standardisasi Chapter Data Science & AI - Data Analyst	,<span>Pembelajaran ini bertujuan membantu para talent Chapter Data Science &amp; AI (DSC) dengan role Data Analyst dalam memahami standarisasi yang telah ditetapkan oleh Chapter Management dalam rangka memberikan gambaran kepada mengenai peran dan tugas yang akan dijalankan di Chapter DSC.<br><br>Standarisasi untuk Data Analyst terdiri atas:<br>1. Standarisasi Process Analytics DSC dan IT Tools Data Services &amp; Analytics<br>2. Google Analytics<br>3. Data Storytelling <br>,https://mydigilearn.id/courses/895/standardisasi-chapter-data-science-and-ai-data-analyst
88,Pretest Pijar Sekolah,"<p class=""ql-align-justify"">Pilihlah jawaban yang paling benar dengan memberi tanda pada huruf A,B dan C dilembar jawaban yang telah disediakan..",https://mydigilearn.id/courses/88/pretest-pijar-sekolah
89,PostTest Modul Admin,"<span style=""background-color: transparent; color: rgb(0, 0, 0);"">Pilihlah jawaban yang paling benar dengan member tanda pada huruf A,B dan C dilembar jawaban yang telah disediakan..",https://mydigilearn.id/courses/89/posttest-modul-admin
90,Post Test Modul Guru,"<p class=""ql-align-justify""><strong style=""color: rgb(32, 33, 36);"">Posttest</strong><span style=""color: rgb(32, 33, 36);"">&nbsp;Modul Guru adalah evaluasi akhir materi yang telah diberikan dengan maksud apakah peserta sudah mengerti dan memahami mengenai materi yang sudah diberikan.",https://mydigilearn.id/courses/90/post-test-modul-guru
91,Post Test Modul Siswa,Posttest Modul Siswa adalah evaluasi akhir materi yang telahdiberikan dengan maksud apakah peserta sudah mengerti danmemahami mengenai materi yang sudah diberikan.,https://mydigilearn.id/courses/91/post-test-modul-siswa
92,Post Test Day 1 (Produk & Aplikasi Pijar Sekolah),"Pilihlah jawaban yang paling benar dengan member tanda pada huruf A,B dan C dilembar jawaban yang telah disediakan..",https://mydigilearn.id/courses/92/post-test-(aplikasi-pijar)
93,Post Test Day 2 (Marketing),"Pilihlah jawaban yang paling benar dengan member tanda pada huruf A,B dan C dilembar jawaban yang telah disediakan..",https://mydigilearn.id/courses/93/post-test-(marketing)
105,Pre Test - Leadership Competencies Level 1,Pre Test,https://mydigilearn.id/courses/105/pre-test-leadership-competencies-level-1
118,Post Test - Basic Level Coaching,"Nah sudah selesai nih mengiktui Pathway ini, yuk cek dulu pemahaman kamu memalalui post-test",https://mydigilearn.id/courses/118/post-test-basic-level-coaching
141,Pre-Test Managing Harmonious Relationship with Stakeholder,"",https://mydigilearn.id/courses/141/pre-test-managing-harmonious-relationship-with-stakeholder
142,Post-Test Managing Harmonious Relationship with Stakeholder,"",https://mydigilearn.id/courses/142/post-test-managing-harmonious-relationship-with-stakeholder
66,Intrapreneur Fundamental : APA ITU INOVASI? Quiz,Intrapreneur Fundamental : Unlock your mindset as an Employee,https://mydigilearn.id/courses/66/intrapreneur-fundamental-:-apa-itu-inovasi?-quiz
907,Understanding Digital Leadership Competency Level,"<span style=""color: rgb(0, 0, 0)"">Understanding Digital Leadership Competency Level",https://mydigilearn.id/courses/907/understanding-digital-leadership-competency-level
116,Post Test,Post Test,https://mydigilearn.id/courses/116/post-test
959,Project Managament Professional Certification (by Google),"<span>Dalam e-learning Project Managament Certification (by Google) ini, kita akan melalui 3 journey dimana pertama kita akan melakukan sertifikasi Project Managament melalui <strong><span>Google Professional Certification</strong><span>, lalu setelah itu kita akan melakukan <strong><span>Sesi <em><span>Reflective</em></strong><span> untuk mengetahui seberapa dalam pemahaman kalian mengenai project management, dan journey terakhir yaitu <strong><em><span>Project Management Insight</em></strong><span> dimana kita akan mendapatkan materi terkait dengan project management di level intermediate.",https://mydigilearn.id/courses/959/project-managament-professional-certification-by-google
984,Bootcamp Sertifikasi BNSP IoT Network Engineer Telkom,"<span>Program ini terdiri dari 3 tahap yaitu <strong><span>video learning, bootcamp IoT</strong><span>, dan diakhiri dengan <strong><span>assesment sertifikasi IoT</strong><span>. Video learning terdiri dari 7 section, kemudian dilanjutkan dengan bootcamp selama 3 hari dan ujian assesment sertifikasi yang dilakukan secara offline.<br><br>Program ini bersifat <em><span>sequence </em><span>sehingga peserta harus menyelesaikan terlebih dahulu setiap sectionnya.",https://mydigilearn.id/courses/984/bootcamp-sertifikasi-bnsp-iot-network-engineer-telkom
989,Pre Course Ambidextrous Leadership BP IV,"<span style=""color: rgb(0, 0, 0)"">Pre Course Ambidextrous Leadership BP IV",https://mydigilearn.id/courses/989/pre-course-ambidextrous-leadership-bp-iv
138,Wawasan Kebangsaan,Virtual tour pancasila,https://mydigilearn.id/courses/138/wawasan-kebangsaan
1001,Industrial Music Production,<span>Industrial Music Production merupakan rangkaian pembelajaran yang dapat memberikan Digi-Friend kemampuan pokok musik dalam mengimbangi perkembangan industri musik yang sangat pesat dan persaingan musik industry di era digital yang semakin tinggi mengharuskan musisi untuk memahami pengetahuan teori musik sebagai pendukung imajinasi dan intuisi musikalnya. Kemampuan pokok di dalamnya adalah tentang pemahaman musik praktis sebagai dasar musikologi.,https://mydigilearn.id/courses/1001/industrial-music-production
182,Quiz: Great People Trainee Program Batch XIII Tahun 2021,Quiz: Great People Trainee Program Batch XIII Tahun 2021,https://mydigilearn.id/courses/182/quiz:-great-people-trainee-program-batch-xiii-tahun-2021
896,Standardisasi Chapter Data Science & AI - Data Engineer	,  <span>Pembelajaran ini bertujuan membantu para talent Chapter Data Science &amp; AI (DSC) dengan role Data Engineer dalam memahami standarisasi yang telah ditetapkan oleh Chapter Management dalam rangka memberikan gambaran kepada mengenai peran dan tugas yang akan dijalankan di Chapter DSC.<br><br>Standarisasi untuk Data Engineer terdiri atas:<br>1. Standarisasi Process Analytics DSC dan IT Tools Data Services &amp; Analytics<br>2. Dockerize Airflow DBT<br>3. MySQL CDC Ingestion to GCP Data Platform,https://mydigilearn.id/courses/896/standardisasi-chapter-data-science-and-ai-data-engineer
908,Understanding Core & Mandatory Competency of Digital Leadership Competency,"<span style=""color: rgb(0, 0, 0)"">Understanding Core &amp; Mandatory Competency of Digital Leadership Competency",https://mydigilearn.id/courses/908/understanding-core-and-mandatory-competency-of-digital-leadership-competency
643,Introduction to Core Values AKHLAK,"Pengenalan Core Values BUMN AKHLAK (AKHLAK (Amanah, Kompeten, Harmonis, Loyal, Adaptif, Kolabratif) ",https://mydigilearn.id/courses/643/introduction-to-core-values-akhlak
951,Refreshment Risk Management,"<span>Dalam course ini kita akan me-refresh pemahaman terkait risk management dalam upaya untuk meningkatkan kompetensi dan penyeragaman pemahaman karyawan di bidang risk management, maka perlu pemahaman mengenai konsep dasar manajemen risiko beserta implementasinya untuk memberikan gambaran umum atas proses manajemen risiko dalam pelaksanaan tugas di Unit Kerja Perusahaan sesuai tahapan pada ISO 31000:2018. Dengan begitu, peserta dapat menyajikan kesimpulan risiko dalam suatu periode tertentu pada kegiatan di Unit Kerja Perusahaan.",https://mydigilearn.id/courses/951/refreshment-risk-management
897,Standardisasi Chapter Data Science & AI - Data Scientist	,Pembelajaran ini bertujuan membantu para talent Chapter Data Science &amp; AI (DSC) dengan role Data Scientist dalam memahami standarisasi yang telah ditetapkan oleh Chapter Management dalam rangka memberikan gambaran kepada mengenai peran dan tugas yang akan dijalankan di Chapter DSC.<br><br>Standarisasi untuk Data Scientist terdiri atas:<br>1. Standarisasi Process Analytics DSC dan IT Tools Data Services &amp; Analytics<br>2. Linear Model<br>3. Time Series,https://mydigilearn.id/courses/897/standardisasi-chapter-data-science-and-ai-data-scientist
985,Bootcamp Sertifikasi BNSP IoT Application Engineer Telkom,"<span>Program ini terdiri dari 3 tahap yaitu <strong><span>video learning, bootcamp IoT</strong><span>, dan diakhiri dengan <strong><span>assesment sertifikasi IoT</strong><span>. Video learning terdiri dari 7 section, kemudian dilanjutkan dengan bootcamp selama 3 hari dan ujian assesment sertifikasi yang dilakukan secara offline.<br><br>Program ini bersifat <em><span>sequence </em><span>sehingga peserta harus menyelesaikan terlebih dahulu setiap sectionnya.",https://mydigilearn.id/courses/985/bootcamp-sertifikasi-bnsp-iot-application-engineer-telkom
659,Customer Pain Points,Membangun pemahaman atas segmen pelanggan yang relevan dengan bisnis perusahaan,https://mydigilearn.id/courses/659/customer-pain-points
559,Pre Test Growth Mindset Overview,,https://mydigilearn.id/courses/559/pre-test-growth-mindset-overview
561,Pre Test How to Build Growth Mindset,,https://mydigilearn.id/courses/561/pre-test-how-to-build-growth-mindset
565,materi sosialisasi PKB IX,materi sosialisasi PKB IX,https://mydigilearn.id/courses/565/materi-sosialisasi-pkb-ix
909,Understanding Competency Development Concept,"<span style=""color: rgb(0, 0, 0)"">Understanding Competency Development Concept",https://mydigilearn.id/courses/909/understanding-competency-development-concept
1020,Pijar Sekolah,"Hi! Para Peserta Pelatihan Pijar Sekolah,<br>Course ini terdiri dari materi terkait Product Pijar Sekolah<br>Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1020/pijar-sekolah
1034,Berpartisipasi Dalam Mengembangkan Orang Lain,"<span style=""color: rgb(0, 0, 0)"">Mendorong diri untuk berpartisipasi dan mengambil bagian dalam mengembangkan orang lain dengan tujuan mendukung pengembangan kapasitas organisasi<br>",https://mydigilearn.id/courses/1034/berpartisipasi-dalam-mengembangkan-orang-lain
1027,Netmonk,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Netmonk,<span style=""color: rgb(0, 0, 0)"">Course ini terdiri dari materi terkait Product Netmonk Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1027/netmonk
1078,Pengantar Fiber Optic Cabling,Course Pengantar Fiber Optic Cabling,https://mydigilearn.id/courses/1078/pengantar-fiber-optic-cabling
1060,Wifi Wholesale,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Wifi Wholesale, Program ini terdiri dari materi terkait Product Wifi Wholesale Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1060/wifi-wholesale
1070,Managed Software-Defined Wide Area Network (SD-WAN) Service,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Managed Software-Defined Wide Area Network (SD-WAN) Service, Program ini terdiri dari materi terkait Managed Software-Defined Wide Area Network (SD-WAN) Service Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1070/managed-software-defined-wide-area-network-sd-wan-service
1074,Sales Enablement Data Center,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Sales enablement Data Center, Program ini terdiri dari materi terkait Product Data Center : <span style=""color: rgb(0, 0, 0)"">1. LoQ Requirement Gathering - DC Specified v.20231018 (SDA-SP) <span style=""color: rgb(0, 0, 0)"">2. neuCentrIX Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1074/sales-enablement-data-center
1096,Customer Behavior,"<span style=""color: rgb(0, 0, 0)"">Hi! Para Peserta Pelatihan Customer Behavior, Program ini terdiri dari materi terkait Customer Behavior. Pastikan menggunakan PC/Laptop agar dapat mengakses materi yang telah disediakan, ya!",https://mydigilearn.id/courses/1096/customer-behavior
690,Understanding Customer Segmentation,"Modul ini menjelaskan mengenai segmentasi pelanggan, mulai dari komponen, strategi dan fungsi dari segmentasi pelanggan dan persona",https://mydigilearn.id/courses/690/understanding-customer-segmentation
647,Telkom Wellbeing,"Digital Learning Telkom Wellbeing bertujuan untuk meningkatkan awareness karyawan terhadap pentingnya Wellbeing bagi diri sendiri, unit maupun bagi perusahaan. Pada akhir e-learning, peserta diharapakan mengetahui mengenai Wellbeing Telkom, dimensi apa saja yang menjadi penyusunnya, definisi dari masing-masing dimensi wellbeing dan bagaimana mengaplikasikannya dalam keseharian baik secara pribadi maupun secara bersama-sama dalam unit. ",https://mydigilearn.id/courses/647/telkom-wellbeing
616,"Rahasia Storytelling Keren, Bikin Konten Makin Beken","<p style=""text-align: justify"">
Kamu adalah salah satu calon content creator professional di masa depan. Kunci utamanya adalah, menyajikan cerita yang kuat dan mampu membangun emosi dengan audience. Karena itu, saat ini kamu harus belajar mengenai storytelling dan copywriting untuk memperkuat dan mengembangkan ide kreatif! Yuk langsung ikutan kelas Narasi Academy ini biar kontenmu semakin beken! Jangan lewatkan kesempatannya, langsung daftarkan dirimu sekarang juga!
","https://mydigilearn.id/courses/616/rahasia-storytelling-keren,-bikin-konten-makin-beken"
